Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.196455e+01 2.591540e+08
1.220438e+01 2.507752e+08
1.244902e+01 2.423903e+08
1.269856e+01 2.338402e+08
1.295310e+01 2.258426e+08
1.321274e+01 2.178870e+08
1.347759e+01 2.101554e+08
1.374775e+01 2.026087e+08
1.402332e+01 1.954912e+08
1.430442e+01 1.884705e+08
1.459115e+01 1.817829e+08
1.488362e+01 1.750809e+08
1.518197e+01 1.687277e+08
1.548629e+01 1.624335e+08
1.579671e+01 1.563525e+08
1.611335e+01 1.503408e+08
1.643634e+01 1.444481e+08
1.676581e+01 1.386588e+08
1.710188e+01 1.333753e+08
1.744468e+01 1.281216e+08
1.779436e+01 1.232154e+08
1.815105e+01 1.182749e+08
1.851488e+01 1.136402e+08
1.888601e+01 1.092107e+08
1.926458e+01 1.048367e+08
1.965074e+01 1.006672e+08
2.004464e+01 9.657212e+07
2.044643e+01 9.239935e+07
2.085628e+01 8.846839e+07
2.127434e+01 8.469003e+07
2.170078e+01 8.105054e+07
2.213577e+01 7.748851e+07
2.257948e+01 7.404723e+07
2.303209e+01 7.076170e+07
2.349376e+01 6.744482e+07
2.396469e+01 6.441663e+07
2.444506e+01 6.146772e+07
2.493506e+01 5.868605e+07
2.543488e+01 5.596005e+07
2.594472e+01 5.334247e+07
2.646478e+01 5.088475e+07
2.699527e+01 4.842696e+07
2.753639e+01 4.607222e+07
2.808835e+01 4.379887e+07
2.865138e+01 4.162778e+07
2.922570e+01 3.952180e+07
2.981152e+01 3.753823e+07
3.040909e+01 3.560862e+07
3.101864e+01 3.377455e+07
3.164041e+01 3.201864e+07
3.227464e+01 3.036457e+07
3.292158e+01 2.874769e+07
3.358149e+01 2.718345e+07
3.425463e+01 2.570212e+07
3.494126e+01 2.427369e+07
3.564165e+01 2.291813e+07
3.635609e+01 2.162919e+07
3.708484e+01 2.041018e+07
3.782820e+01 1.924571e+07
3.858647e+01 1.811167e+07
3.935993e+01 1.705093e+07
4.014890e+01 1.603521e+07
4.095368e+01 1.505858e+07
4.177459e+01 1.416590e+07
4.261196e+01 1.331134e+07
4.346611e+01 1.250117e+07
4.433739e+01 1.170225e+07
4.522613e+01 1.098348e+07
4.613268e+01 1.027779e+07
4.705741e+01 9.640549e+06
4.800067e+01 9.046876e+06
4.896284e+01 8.440871e+06
4.994430e+01 7.868964e+06
5.094543e+01 7.371136e+06
5.196662e+01 6.876018e+06
5.300829e+01 6.409507e+06
5.407084e+01 5.978108e+06
5.515468e+01 5.577663e+06
5.626026e+01 5.200325e+06
5.738799e+01 4.850068e+06
5.853833e+01 4.527592e+06
5.971172e+01 4.218578e+06
6.090864e+01 3.926396e+06
6.212955e+01 3.654348e+06
6.337493e+01 3.404892e+06
6.464528e+01 3.171297e+06
6.594109e+01 2.948318e+06
6.726287e+01 2.743108e+06
6.861115e+01 2.555345e+06
6.998645e+01 2.376192e+06
7.138933e+01 2.209427e+06
7.282032e+01 2.050543e+06
7.428000e+01 1.903670e+06
7.576894e+01 1.768443e+06
7.728772e+01 1.641341e+06
7.883694e+01 1.524700e+06
8.041722e+01 1.414786e+06
8.202918e+01 1.316269e+06
8.367345e+01 1.226045e+06
8.535068e+01 1.137393e+06
8.706153e+01 1.061141e+06
8.880667e+01 9.836632e+05
9.058679e+01 9.100472e+05
9.240260e+01 8.457103e+05
9.425480e+01 7.835412e+05
9.614413e+01 7.243184e+05
9.807133e+01 6.722550e+05
1.000372e+02 6.237339e+05
1.020424e+02 5.794690e+05
1.040878e+02 5.389955e+05
