Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
2.544434e+00 8.789476e+09
2.595437e+00 8.588068e+09
2.647462e+00 8.388056e+09
2.700530e+00 8.190646e+09
2.754662e+00 7.995392e+09
2.809879e+00 7.806957e+09
2.866203e+00 7.621377e+09
2.923656e+00 7.445394e+09
2.982260e+00 7.271827e+09
3.042039e+00 7.100279e+09
3.103017e+00 6.930702e+09
3.165216e+00 6.764983e+09
3.228663e+00 6.603283e+09
3.293381e+00 6.443491e+09
3.359397e+00 6.288066e+09
3.426736e+00 6.133396e+09
3.495424e+00 5.984918e+09
3.565490e+00 5.838958e+09
3.636960e+00 5.698431e+09
3.709862e+00 5.560608e+09
3.784226e+00 5.424482e+09
3.860081e+00 5.293625e+09
3.937456e+00 5.163166e+09
4.016382e+00 5.037411e+09
4.096890e+00 4.915063e+09
4.179012e+00 4.796903e+09
4.262780e+00 4.676744e+09
4.348227e+00 4.558366e+09
4.435387e+00 4.441980e+09
4.524294e+00 4.329651e+09
4.614983e+00 4.218474e+09
4.707490e+00 4.108228e+09
4.801851e+00 4.002043e+09
4.898104e+00 3.900373e+09
4.996286e+00 3.798481e+09
5.096436e+00 3.702466e+09
5.198594e+00 3.607538e+09
5.302799e+00 3.514980e+09
5.409093e+00 3.424681e+09
5.517518e+00 3.333139e+09
5.628116e+00 3.243235e+09
5.740932e+00 3.157249e+09
5.856008e+00 3.071204e+09
5.973391e+00 2.988657e+09
6.093127e+00 2.907999e+09
6.215264e+00 2.831015e+09
6.339848e+00 2.753858e+09
6.466930e+00 2.678663e+09
6.596559e+00 2.605939e+09
6.728787e+00 2.534694e+09
6.863665e+00 2.464892e+09
7.001246e+00 2.394594e+09
7.141586e+00 2.327308e+09
7.284738e+00 2.262525e+09
7.430760e+00 2.197966e+09
7.579709e+00 2.132967e+09
7.731644e+00 2.071235e+09
7.886624e+00 2.010166e+09
8.044711e+00 1.951861e+09
8.205967e+00 1.894710e+09
8.370455e+00 1.836545e+09
8.538240e+00 1.781362e+09
8.709388e+00 1.728594e+09
8.883967e+00 1.677551e+09
9.062045e+00 1.627456e+09
9.243693e+00 1.578544e+09
9.428983e+00 1.530229e+09
9.617986e+00 1.482607e+09
9.810778e+00 1.436296e+09
1.000743e+01 1.391174e+09
1.020803e+01 1.347959e+09
1.041265e+01 1.305967e+09
1.062137e+01 1.264323e+09
1.083428e+01 1.223735e+09
1.105145e+01 1.184451e+09
1.127297e+01 1.144747e+09
1.149894e+01 1.107826e+09
1.172944e+01 1.071896e+09
1.196455e+01 1.036616e+09
1.220438e+01 1.003101e+09
1.244902e+01 9.695611e+08
1.269856e+01 9.353609e+08
1.295310e+01 9.033705e+08
1.321274e+01 8.715479e+08
1.347759e+01 8.406216e+08
1.374775e+01 8.104349e+08
1.402332e+01 7.819649e+08
1.430442e+01 7.538819e+08
1.459115e+01 7.271317e+08
1.488362e+01 7.003236e+08
1.518197e+01 6.749108e+08
1.548629e+01 6.497340e+08
1.579671e+01 6.254100e+08
1.611335e+01 6.013634e+08
1.643634e+01 5.777925e+08
1.676581e+01 5.546353e+08
1.710188e+01 5.335010e+08
1.744468e+01 5.124862e+08
1.779436e+01 4.928617e+08
1.815105e+01 4.730995e+08
1.851488e+01 4.545609e+08
1.888601e+01 4.368427e+08
1.926458e+01 4.193468e+08
1.965074e+01 4.026689e+08
2.004464e+01 3.862885e+08
2.044643e+01 3.695974e+08
2.085628e+01 3.538736e+08
2.127434e+01 3.387601e+08
2.170078e+01 3.242021e+08
2.213577e+01 3.099540e+08
2.257948e+01 2.961889e+08
2.303209e+01 2.830468e+08
2.349376e+01 2.697793e+08
2.396469e+01 2.576665e+08
2.444506e+01 2.458709e+08
2.493506e+01 2.347442e+08
2.543488e+01 2.238402e+08
2.594472e+01 2.133699e+08
2.646478e+01 2.035390e+08
2.699527e+01 1.937078e+08
2.753639e+01 1.842889e+08
2.808835e+01 1.751955e+08
2.865138e+01 1.665111e+08
2.922570e+01 1.580872e+08
2.981152e+01 1.501529e+08
3.040909e+01 1.424345e+08
3.101864e+01 1.350982e+08
3.164041e+01 1.280746e+08
3.227464e+01 1.214583e+08
3.292158e+01 1.149908e+08
3.358149e+01 1.087338e+08
3.425463e+01 1.028085e+08
3.494126e+01 9.709474e+07
3.564165e+01 9.167252e+07
3.635609e+01 8.651675e+07
3.708484e+01 8.164070e+07
3.782820e+01 7.698285e+07
3.858647e+01 7.244669e+07
3.935993e+01 6.820373e+07
4.014890e+01 6.414085e+07
4.095368e+01 6.023433e+07
4.177459e+01 5.666360e+07
4.261196e+01 5.324536e+07
4.346611e+01 5.000466e+07
4.433739e+01 4.680899e+07
4.522613e+01 4.393391e+07
4.613268e+01 4.111118e+07
4.705741e+01 3.856220e+07
4.800067e+01 3.618751e+07
4.896284e+01 3.376349e+07
4.994430e+01 3.147586e+07
5.094543e+01 2.948454e+07
5.196662e+01 2.750407e+07
5.300829e+01 2.563803e+07
5.407084e+01 2.391243e+07
5.515468e+01 2.231065e+07
5.626026e+01 2.080130e+07
5.738799e+01 1.940027e+07
5.853833e+01 1.811037e+07
5.971172e+01 1.687431e+07
6.090864e+01 1.570559e+07
6.212955e+01 1.461739e+07
6.337493e+01 1.361957e+07
6.464528e+01 1.268519e+07
6.594109e+01 1.179327e+07
6.726287e+01 1.097243e+07
6.861115e+01 1.022138e+07
6.998645e+01 9.504768e+06
7.138933e+01 8.837709e+06
